Image name,Probability
/Users/aritrachowdhury/Documents/research/GE_project/images/260/AFRemoved/pck26_AFRemoved_190.tif,0.7987520115
/Users/aritrachowdhury/Documents/research/GE_project/images/260/AFRemoved/E_cad_AFRemoved_191.tif,0.9274684885
/Users/aritrachowdhury/Documents/research/GE_project/images/260/AFRemoved/CK15_AFRemoved_191.tif,0.4974191268
/Users/aritrachowdhury/Documents/research/GE_project/images/260/AFRemoved/pck26_AFRemoved_191.tif,0.9811421694
/Users/aritrachowdhury/Documents/research/GE_project/images/260/AFRemoved/E_cad_AFRemoved_192.tif,0.9441687508
/Users/aritrachowdhury/Documents/research/GE_project/images/260/AFRemoved/CK15_AFRemoved_192.tif,0.2823932823
/Users/aritrachowdhury/Documents/research/GE_project/images/260/AFRemoved/pck26_AFRemoved_192.tif,0.9863684208
/Users/aritrachowdhury/Documents/research/GE_project/images/260/AFRemoved/E_cad_AFRemoved_193.tif,0.6917162994
/Users/aritrachowdhury/Documents/research/GE_project/images/260/AFRemoved/CK15_AFRemoved_193.tif,0.7986549903
/Users/aritrachowdhury/Documents/research/GE_project/images/260/AFRemoved/pck26_AFRemoved_193.tif,0.8648515113
/Users/aritrachowdhury/Documents/research/GE_project/images/260/AFRemoved/E_cad_AFRemoved_194.tif,0.9270489679
/Users/aritrachowdhury/Documents/research/GE_project/images/260/AFRemoved/CK15_AFRemoved_194.tif,0.8425442935
/Users/aritrachowdhury/Documents/research/GE_project/images/260/AFRemoved/pck26_AFRemoved_194.tif,0.9550938296
/Users/aritrachowdhury/Documents/research/GE_project/images/260/AFRemoved/E_cad_AFRemoved_195.tif,0.9931276839
/Users/aritrachowdhury/Documents/research/GE_project/images/260/AFRemoved/CK15_AFRemoved_195.tif,0.9356704932
/Users/aritrachowdhury/Documents/research/GE_project/images/260/AFRemoved/pck26_AFRemoved_195.tif,0.9411503817
/Users/aritrachowdhury/Documents/research/GE_project/images/260/AFRemoved/E_cad_AFRemoved_196.tif,0.0080119676
/Users/aritrachowdhury/Documents/research/GE_project/images/260/AFRemoved/CK15_AFRemoved_196.tif,0.2240536314
/Users/aritrachowdhury/Documents/research/GE_project/images/260/AFRemoved/pck26_AFRemoved_196.tif,0.0687994619
/Users/aritrachowdhury/Documents/research/GE_project/images/260/AFRemoved/E_cad_AFRemoved_197.tif,0.7782333782
/Users/aritrachowdhury/Documents/research/GE_project/images/260/AFRemoved/CK15_AFRemoved_197.tif,0.2934566499
/Users/aritrachowdhury/Documents/research/GE_project/images/260/AFRemoved/pck26_AFRemoved_197.tif,0.6739174661
/Users/aritrachowdhury/Documents/research/GE_project/images/260/AFRemoved/E_cad_AFRemoved_198.tif,0.0663365018
/Users/aritrachowdhury/Documents/research/GE_project/images/260/AFRemoved/CK15_AFRemoved_198.tif,0.1363084533
/Users/aritrachowdhury/Documents/research/GE_project/images/260/AFRemoved/pck26_AFRemoved_198.tif,0.5510762652
/Users/aritrachowdhury/Documents/research/GE_project/images/260/AFRemoved/E_cad_AFRemoved_199.tif,0.5029975165
/Users/aritrachowdhury/Documents/research/GE_project/images/260/AFRemoved/CK15_AFRemoved_199.tif,0.4034721647
/Users/aritrachowdhury/Documents/research/GE_project/images/260/AFRemoved/pck26_AFRemoved_199.tif,0.8816676944
/Users/aritrachowdhury/Documents/research/GE_project/images/260/AFRemoved/E_cad_AFRemoved_200.tif,0.9272540063
/Users/aritrachowdhury/Documents/research/GE_project/images/260/AFRemoved/CK15_AFRemoved_200.tif,0.2936693423
/Users/aritrachowdhury/Documents/research/GE_project/images/260/AFRemoved/pck26_AFRemoved_200.tif,0.3686351317
/Users/aritrachowdhury/Documents/research/GE_project/images/260/AFRemoved/E_cad_AFRemoved_201.tif,0.784881154
/Users/aritrachowdhury/Documents/research/GE_project/images/260/AFRemoved/CK15_AFRemoved_201.tif,0.9578917373
/Users/aritrachowdhury/Documents/research/GE_project/images/260/AFRemoved/pck26_AFRemoved_201.tif,0.9345414752
/Users/aritrachowdhury/Documents/research/GE_project/images/260/AFRemoved/E_cad_AFRemoved_202.tif,5.9710577337E-006
/Users/aritrachowdhury/Documents/research/GE_project/images/260/AFRemoved/CK15_AFRemoved_202.tif,0.3872566222
/Users/aritrachowdhury/Documents/research/GE_project/images/260/AFRemoved/pck26_AFRemoved_202.tif,0.1128909867
/Users/aritrachowdhury/Documents/research/GE_project/images/260/AFRemoved/E_cad_AFRemoved_203.tif,0.9072528139
/Users/aritrachowdhury/Documents/research/GE_project/images/260/AFRemoved/CK15_AFRemoved_203.tif,0.7506333589
/Users/aritrachowdhury/Documents/research/GE_project/images/260/AFRemoved/pck26_AFRemoved_203.tif,0.9419599044
/Users/aritrachowdhury/Documents/research/GE_project/images/260/AFRemoved/E_cad_AFRemoved_204.tif,0.8759141039
/Users/aritrachowdhury/Documents/research/GE_project/images/260/AFRemoved/CK15_AFRemoved_204.tif,0.5427624687
/Users/aritrachowdhury/Documents/research/GE_project/images/260/AFRemoved/pck26_AFRemoved_204.tif,0.9925962871
/Users/aritrachowdhury/Documents/research/GE_project/images/260/AFRemoved/E_cad_AFRemoved_205.tif,0.9046999756
/Users/aritrachowdhury/Documents/research/GE_project/images/260/AFRemoved/CK15_AFRemoved_205.tif,0.9432053798
/Users/aritrachowdhury/Documents/research/GE_project/images/260/AFRemoved/pck26_AFRemoved_205.tif,0.9961719899
/Users/aritrachowdhury/Documents/research/GE_project/images/260/AFRemoved/E_cad_AFRemoved_206.tif,0.8805997281
/Users/aritrachowdhury/Documents/research/GE_project/images/260/AFRemoved/CK15_AFRemoved_206.tif,0.4760193153
/Users/aritrachowdhury/Documents/research/GE_project/images/260/AFRemoved/pck26_AFRemoved_206.tif,0.7747615884
/Users/aritrachowdhury/Documents/research/GE_project/images/260/AFRemoved/E_cad_AFRemoved_207.tif,0.4529394559
/Users/aritrachowdhury/Documents/research/GE_project/images/260/AFRemoved/CK15_AFRemoved_207.tif,0.5803385668
/Users/aritrachowdhury/Documents/research/GE_project/images/260/AFRemoved/pck26_AFRemoved_207.tif,0.1985150032
/Users/aritrachowdhury/Documents/research/GE_project/images/260/AFRemoved/E_cad_AFRemoved_208.tif,0.9062352608
/Users/aritrachowdhury/Documents/research/GE_project/images/260/AFRemoved/CK15_AFRemoved_208.tif,0.5740115728
/Users/aritrachowdhury/Documents/research/GE_project/images/260/AFRemoved/pck26_AFRemoved_208.tif,0.9802549335
/Users/aritrachowdhury/Documents/research/GE_project/images/260/AFRemoved/E_cad_AFRemoved_209.tif,0.9758434708
/Users/aritrachowdhury/Documents/research/GE_project/images/260/AFRemoved/CK15_AFRemoved_209.tif,0.6336163125
/Users/aritrachowdhury/Documents/research/GE_project/images/260/AFRemoved/pck26_AFRemoved_209.tif,0.9952740775
/Users/aritrachowdhury/Documents/research/GE_project/images/260/AFRemoved/E_cad_AFRemoved_210.tif,0.6408954884
/Users/aritrachowdhury/Documents/research/GE_project/images/260/AFRemoved/CK15_AFRemoved_210.tif,0.6581976365
/Users/aritrachowdhury/Documents/research/GE_project/images/260/AFRemoved/pck26_AFRemoved_210.tif,0.8961302036
/Users/aritrachowdhury/Documents/research/GE_project/images/260/AFRemoved/E_cad_AFRemoved_211.tif,0.9115807355
/Users/aritrachowdhury/Documents/research/GE_project/images/260/AFRemoved/CK15_AFRemoved_211.tif,0.6637349286
/Users/aritrachowdhury/Documents/research/GE_project/images/260/AFRemoved/pck26_AFRemoved_211.tif,0.9712904044
/Users/aritrachowdhury/Documents/research/GE_project/images/260/AFRemoved/E_cad_AFRemoved_212.tif,0.8788817009
/Users/aritrachowdhury/Documents/research/GE_project/images/260/AFRemoved/CK15_AFRemoved_212.tif,0.7603192228
/Users/aritrachowdhury/Documents/research/GE_project/images/260/AFRemoved/pck26_AFRemoved_212.tif,0.9461456107
/Users/aritrachowdhury/Documents/research/GE_project/images/260/AFRemoved/E_cad_AFRemoved_213.tif,0.7644233393
/Users/aritrachowdhury/Documents/research/GE_project/images/260/AFRemoved/CK15_AFRemoved_213.tif,0.1194717824
/Users/aritrachowdhury/Documents/research/GE_project/images/260/AFRemoved/pck26_AFRemoved_213.tif,0.6845619737
/Users/aritrachowdhury/Documents/research/GE_project/images/260/AFRemoved/E_cad_AFRemoved_214.tif,0.8507042239
/Users/aritrachowdhury/Documents/research/GE_project/images/260/AFRemoved/CK15_AFRemoved_214.tif,0.9740774803
/Users/aritrachowdhury/Documents/research/GE_project/images/260/AFRemoved/pck26_AFRemoved_214.tif,0.9660779002
/Users/aritrachowdhury/Documents/research/GE_project/images/260/AFRemoved/E_cad_AFRemoved_215.tif,0.9732415735
/Users/aritrachowdhury/Documents/research/GE_project/images/260/AFRemoved/CK15_AFRemoved_215.tif,0.5001406826
/Users/aritrachowdhury/Documents/research/GE_project/images/260/AFRemoved/pck26_AFRemoved_215.tif,0.9345208759
/Users/aritrachowdhury/Documents/research/GE_project/images/260/AFRemoved/E_cad_AFRemoved_216.tif,0.8228846044
/Users/aritrachowdhury/Documents/research/GE_project/images/260/AFRemoved/CK15_AFRemoved_216.tif,0.4456579582
/Users/aritrachowdhury/Documents/research/GE_project/images/260/AFRemoved/pck26_AFRemoved_216.tif,0.9273601888
/Users/aritrachowdhury/Documents/research/GE_project/images/260/AFRemoved/E_cad_AFRemoved_217.tif,0.8680755825
/Users/aritrachowdhury/Documents/research/GE_project/images/260/AFRemoved/CK15_AFRemoved_217.tif,0.6407357883
/Users/aritrachowdhury/Documents/research/GE_project/images/260/AFRemoved/pck26_AFRemoved_217.tif,0.9586590453
/Users/aritrachowdhury/Documents/research/GE_project/images/260/AFRemoved/E_cad_AFRemoved_218.tif,0.1278555234
/Users/aritrachowdhury/Documents/research/GE_project/images/260/AFRemoved/CK15_AFRemoved_218.tif,0.5216615757
/Users/aritrachowdhury/Documents/research/GE_project/images/260/AFRemoved/pck26_AFRemoved_218.tif,0.131334116
/Users/aritrachowdhury/Documents/research/GE_project/images/260/AFRemoved/E_cad_AFRemoved_219.tif,0.93380586
/Users/aritrachowdhury/Documents/research/GE_project/images/260/AFRemoved/CK15_AFRemoved_219.tif,0.7415514974
/Users/aritrachowdhury/Documents/research/GE_project/images/260/AFRemoved/pck26_AFRemoved_219.tif,0.9423197358
/Users/aritrachowdhury/Documents/research/GE_project/images/260/AFRemoved/E_cad_AFRemoved_220.tif,0.9298649019
/Users/aritrachowdhury/Documents/research/GE_project/images/260/AFRemoved/CK15_AFRemoved_220.tif,0.4524557575
/Users/aritrachowdhury/Documents/research/GE_project/images/260/AFRemoved/pck26_AFRemoved_220.tif,0.9423405034
/Users/aritrachowdhury/Documents/research/GE_project/images/260/AFRemoved/E_cad_AFRemoved_221.tif,0.7147431918
/Users/aritrachowdhury/Documents/research/GE_project/images/260/AFRemoved/CK15_AFRemoved_221.tif,0.5565505479
/Users/aritrachowdhury/Documents/research/GE_project/images/260/AFRemoved/pck26_AFRemoved_221.tif,0.8778755498
/Users/aritrachowdhury/Documents/research/GE_project/images/260/AFRemoved/E_cad_AFRemoved_222.tif,0.9610064837
/Users/aritrachowdhury/Documents/research/GE_project/images/260/AFRemoved/CK15_AFRemoved_222.tif,0.8316042673
/Users/aritrachowdhury/Documents/research/GE_project/images/260/AFRemoved/pck26_AFRemoved_222.tif,0.9500888487
/Users/aritrachowdhury/Documents/research/GE_project/images/260/AFRemoved/E_cad_AFRemoved_223.tif,0.8933956089
/Users/aritrachowdhury/Documents/research/GE_project/images/260/AFRemoved/CK15_AFRemoved_223.tif,0.9372964836
/Users/aritrachowdhury/Documents/research/GE_project/images/260/AFRemoved/pck26_AFRemoved_223.tif,0.9558936112
/Users/aritrachowdhury/Documents/research/GE_project/images/260/AFRemoved/E_cad_AFRemoved_224.tif,0.8374291678
/Users/aritrachowdhury/Documents/research/GE_project/images/260/AFRemoved/CK15_AFRemoved_224.tif,0.6154962335
/Users/aritrachowdhury/Documents/research/GE_project/images/260/AFRemoved/pck26_AFRemoved_224.tif,0.9859012007
/Users/aritrachowdhury/Documents/research/GE_project/images/260/AFRemoved/E_cad_AFRemoved_225.tif,0.9646898178
/Users/aritrachowdhury/Documents/research/GE_project/images/260/AFRemoved/CK15_AFRemoved_225.tif,0.4067162737
/Users/aritrachowdhury/Documents/research/GE_project/images/260/AFRemoved/pck26_AFRemoved_225.tif,0.9790999779
/Users/aritrachowdhury/Documents/research/GE_project/images/260/AFRemoved/E_cad_AFRemoved_226.tif,0.6896452715
/Users/aritrachowdhury/Documents/research/GE_project/images/260/AFRemoved/CK15_AFRemoved_226.tif,0.3724035984
/Users/aritrachowdhury/Documents/research/GE_project/images/260/AFRemoved/pck26_AFRemoved_226.tif,0.9234442635
/Users/aritrachowdhury/Documents/research/GE_project/images/260/AFRemoved/E_cad_AFRemoved_227.tif,0.5950723165
/Users/aritrachowdhury/Documents/research/GE_project/images/260/AFRemoved/CK15_AFRemoved_227.tif,0.784880452
/Users/aritrachowdhury/Documents/research/GE_project/images/260/AFRemoved/pck26_AFRemoved_227.tif,0.6464007445
/Users/aritrachowdhury/Documents/research/GE_project/images/260/AFRemoved/E_cad_AFRemoved_228.tif,0.9662110522
/Users/aritrachowdhury/Documents/research/GE_project/images/260/AFRemoved/CK15_AFRemoved_228.tif,0.8783194407
/Users/aritrachowdhury/Documents/research/GE_project/images/260/AFRemoved/pck26_AFRemoved_228.tif,0.9354730091
/Users/aritrachowdhury/Documents/research/GE_project/images/260/AFRemoved/E_cad_AFRemoved_231.tif,0.5673645225
/Users/aritrachowdhury/Documents/research/GE_project/images/260/AFRemoved/CK15_AFRemoved_231.tif,0.5394220105
/Users/aritrachowdhury/Documents/research/GE_project/images/260/AFRemoved/pck26_AFRemoved_231.tif,0.8223124054
/Users/aritrachowdhury/Documents/research/GE_project/images/260/AFRemoved/E_cad_AFRemoved_232.tif,0.8187028407
/Users/aritrachowdhury/Documents/research/GE_project/images/260/AFRemoved/CK15_AFRemoved_232.tif,0.8695101038
/Users/aritrachowdhury/Documents/research/GE_project/images/260/AFRemoved/pck26_AFRemoved_232.tif,0.9679479877
/Users/aritrachowdhury/Documents/research/GE_project/images/260/AFRemoved/E_cad_AFRemoved_233.tif,7.42358302738E-016
/Users/aritrachowdhury/Documents/research/GE_project/images/260/AFRemoved/CK15_AFRemoved_233.tif,0.3661779003
/Users/aritrachowdhury/Documents/research/GE_project/images/260/AFRemoved/pck26_AFRemoved_233.tif,0.0365084804
/Users/aritrachowdhury/Documents/research/GE_project/images/260/AFRemoved/E_cad_AFRemoved_234.tif,0.94684931
/Users/aritrachowdhury/Documents/research/GE_project/images/260/AFRemoved/CK15_AFRemoved_234.tif,0.5908015656
/Users/aritrachowdhury/Documents/research/GE_project/images/260/AFRemoved/pck26_AFRemoved_234.tif,0.9204504701
/Users/aritrachowdhury/Documents/research/GE_project/images/260/AFRemoved/E_cad_AFRemoved_235.tif,0.7562464889
/Users/aritrachowdhury/Documents/research/GE_project/images/260/AFRemoved/CK15_AFRemoved_235.tif,0.2176896332
/Users/aritrachowdhury/Documents/research/GE_project/images/260/AFRemoved/pck26_AFRemoved_235.tif,0.910487975
/Users/aritrachowdhury/Documents/research/GE_project/images/260/AFRemoved/E_cad_AFRemoved_236.tif,0.3465745036
/Users/aritrachowdhury/Documents/research/GE_project/images/260/AFRemoved/CK15_AFRemoved_236.tif,0.5194984408
/Users/aritrachowdhury/Documents/research/GE_project/images/260/AFRemoved/pck26_AFRemoved_236.tif,0.9737564406
/Users/aritrachowdhury/Documents/research/GE_project/images/260/AFRemoved/E_cad_AFRemoved_237.tif,0.9166680713
/Users/aritrachowdhury/Documents/research/GE_project/images/260/AFRemoved/CK15_AFRemoved_237.tif,0.5324366495
/Users/aritrachowdhury/Documents/research/GE_project/images/260/AFRemoved/pck26_AFRemoved_237.tif,0.947688503
/Users/aritrachowdhury/Documents/research/GE_project/images/260/AFRemoved/E_cad_AFRemoved_238.tif,0.4292408506
/Users/aritrachowdhury/Documents/research/GE_project/images/260/AFRemoved/CK15_AFRemoved_238.tif,0.936199962
/Users/aritrachowdhury/Documents/research/GE_project/images/260/AFRemoved/pck26_AFRemoved_238.tif,0.901613459
/Users/aritrachowdhury/Documents/research/GE_project/images/260/AFRemoved/E_cad_AFRemoved_239.tif,0.8074793337
/Users/aritrachowdhury/Documents/research/GE_project/images/260/AFRemoved/CK15_AFRemoved_239.tif,0.6033268732
/Users/aritrachowdhury/Documents/research/GE_project/images/260/AFRemoved/pck26_AFRemoved_239.tif,0.8713483045
/Users/aritrachowdhury/Documents/research/GE_project/images/260/AFRemoved/E_cad_AFRemoved_240.tif,0.8703595195
/Users/aritrachowdhury/Documents/research/GE_project/images/260/AFRemoved/CK15_AFRemoved_240.tif,0.9205610231
/Users/aritrachowdhury/Documents/research/GE_project/images/260/AFRemoved/pck26_AFRemoved_240.tif,0.9777956881
/Users/aritrachowdhury/Documents/research/GE_project/images/260/AFRemoved/E_cad_AFRemoved_242.tif,0.7108830003
/Users/aritrachowdhury/Documents/research/GE_project/images/260/AFRemoved/CK15_AFRemoved_242.tif,0.3734312537
/Users/aritrachowdhury/Documents/research/GE_project/images/260/AFRemoved/pck26_AFRemoved_242.tif,0.7999314832
/Users/aritrachowdhury/Documents/research/GE_project/images/260/AFRemoved/E_cad_AFRemoved_243.tif,0.8649856013
/Users/aritrachowdhury/Documents/research/GE_project/images/260/AFRemoved/CK15_AFRemoved_243.tif,0.7730299137
/Users/aritrachowdhury/Documents/research/GE_project/images/260/AFRemoved/pck26_AFRemoved_243.tif,0.9667266372
/Users/aritrachowdhury/Documents/research/GE_project/images/260/AFRemoved/E_cad_AFRemoved_244.tif,0.5962195937
/Users/aritrachowdhury/Documents/research/GE_project/images/260/AFRemoved/CK15_AFRemoved_244.tif,0.8390799407
/Users/aritrachowdhury/Documents/research/GE_project/images/260/AFRemoved/pck26_AFRemoved_244.tif,0.5389892456
/Users/aritrachowdhury/Documents/research/GE_project/images/260/AFRemoved/E_cad_AFRemoved_245.tif,0.7390271234
/Users/aritrachowdhury/Documents/research/GE_project/images/260/AFRemoved/CK15_AFRemoved_245.tif,0.8991296132
/Users/aritrachowdhury/Documents/research/GE_project/images/260/AFRemoved/pck26_AFRemoved_245.tif,0.7311144991
/Users/aritrachowdhury/Documents/research/GE_project/images/260/AFRemoved/E_cad_AFRemoved_246.tif,0.9830561769
/Users/aritrachowdhury/Documents/research/GE_project/images/260/AFRemoved/CK15_AFRemoved_246.tif,0.898383953
/Users/aritrachowdhury/Documents/research/GE_project/images/260/AFRemoved/pck26_AFRemoved_246.tif,0.9756074751
/Users/aritrachowdhury/Documents/research/GE_project/images/260/AFRemoved/E_cad_AFRemoved_247.tif,0.8697898256
/Users/aritrachowdhury/Documents/research/GE_project/images/260/AFRemoved/CK15_AFRemoved_247.tif,0.45559577
/Users/aritrachowdhury/Documents/research/GE_project/images/260/AFRemoved/pck26_AFRemoved_247.tif,0.8790187128
/Users/aritrachowdhury/Documents/research/GE_project/images/260/AFRemoved/E_cad_AFRemoved_248.tif,0.9117448134
/Users/aritrachowdhury/Documents/research/GE_project/images/260/AFRemoved/CK15_AFRemoved_248.tif,0.7312071902
/Users/aritrachowdhury/Documents/research/GE_project/images/260/AFRemoved/pck26_AFRemoved_248.tif,0.9840248379
/Users/aritrachowdhury/Documents/research/GE_project/images/260/AFRemoved/E_cad_AFRemoved_249.tif,0.9673154416
/Users/aritrachowdhury/Documents/research/GE_project/images/260/AFRemoved/CK15_AFRemoved_249.tif,0.1130890773
/Users/aritrachowdhury/Documents/research/GE_project/images/260/AFRemoved/pck26_AFRemoved_249.tif,0.9968015939
/Users/aritrachowdhury/Documents/research/GE_project/images/260/AFRemoved/E_cad_AFRemoved_250.tif,0.7107902937
/Users/aritrachowdhury/Documents/research/GE_project/images/260/AFRemoved/CK15_AFRemoved_250.tif,0.3671397548
/Users/aritrachowdhury/Documents/research/GE_project/images/260/AFRemoved/pck26_AFRemoved_250.tif,0.6923885053
/Users/aritrachowdhury/Documents/research/GE_project/images/260/AFRemoved/E_cad_AFRemoved_251.tif,0.8673008494
/Users/aritrachowdhury/Documents/research/GE_project/images/260/AFRemoved/CK15_AFRemoved_251.tif,0.2833629015
/Users/aritrachowdhury/Documents/research/GE_project/images/260/AFRemoved/pck26_AFRemoved_251.tif,0.8760239497
/Users/aritrachowdhury/Documents/research/GE_project/images/260/AFRemoved/E_cad_AFRemoved_252.tif,0.1857391671
/Users/aritrachowdhury/Documents/research/GE_project/images/260/AFRemoved/CK15_AFRemoved_252.tif,0.2521360703
/Users/aritrachowdhury/Documents/research/GE_project/images/260/AFRemoved/pck26_AFRemoved_252.tif,0.1043878497
/Users/aritrachowdhury/Documents/research/GE_project/images/260/AFRemoved/E_cad_AFRemoved_253.tif,0.9375379819
/Users/aritrachowdhury/Documents/research/GE_project/images/260/AFRemoved/CK15_AFRemoved_253.tif,0.6529129567
/Users/aritrachowdhury/Documents/research/GE_project/images/260/AFRemoved/pck26_AFRemoved_253.tif,0.8827329086
/Users/aritrachowdhury/Documents/research/GE_project/images/260/AFRemoved/E_cad_AFRemoved_255.tif,0.851203538
/Users/aritrachowdhury/Documents/research/GE_project/images/260/AFRemoved/CK15_AFRemoved_255.tif,0.3228578747
/Users/aritrachowdhury/Documents/research/GE_project/images/260/AFRemoved/pck26_AFRemoved_255.tif,0.8246385503
/Users/aritrachowdhury/Documents/research/GE_project/images/260/AFRemoved/E_cad_AFRemoved_256.tif,0.9057496588
/Users/aritrachowdhury/Documents/research/GE_project/images/260/AFRemoved/CK15_AFRemoved_256.tif,0.3545502302
/Users/aritrachowdhury/Documents/research/GE_project/images/260/AFRemoved/pck26_AFRemoved_256.tif,0.4077827421
/Users/aritrachowdhury/Documents/research/GE_project/images/260/AFRemoved/E_cad_AFRemoved_257.tif,6.83346025434E-011
/Users/aritrachowdhury/Documents/research/GE_project/images/260/AFRemoved/CK15_AFRemoved_257.tif,0.3019175262
/Users/aritrachowdhury/Documents/research/GE_project/images/260/AFRemoved/pck26_AFRemoved_257.tif,0.1259137437
/Users/aritrachowdhury/Documents/research/GE_project/images/260/AFRemoved/E_cad_AFRemoved_258.tif,0.0145555756
/Users/aritrachowdhury/Documents/research/GE_project/images/260/AFRemoved/CK15_AFRemoved_258.tif,0.4799039194
/Users/aritrachowdhury/Documents/research/GE_project/images/260/AFRemoved/pck26_AFRemoved_258.tif,0.8906935596
/Users/aritrachowdhury/Documents/research/GE_project/images/260/AFRemoved/E_cad_AFRemoved_259.tif,0.9141767123
/Users/aritrachowdhury/Documents/research/GE_project/images/260/AFRemoved/CK15_AFRemoved_259.tif,0.9453302043
/Users/aritrachowdhury/Documents/research/GE_project/images/260/AFRemoved/pck26_AFRemoved_259.tif,0.9971394832
/Users/aritrachowdhury/Documents/research/GE_project/images/260/AFRemoved/E_cad_AFRemoved_260.tif,0.9009897566
/Users/aritrachowdhury/Documents/research/GE_project/images/260/AFRemoved/CK15_AFRemoved_260.tif,0.7454503005
/Users/aritrachowdhury/Documents/research/GE_project/images/260/AFRemoved/pck26_AFRemoved_260.tif,0.910324739
/Users/aritrachowdhury/Documents/research/GE_project/images/260/AFRemoved/E_cad_AFRemoved_261.tif,0.7723922885
/Users/aritrachowdhury/Documents/research/GE_project/images/260/AFRemoved/CK15_AFRemoved_261.tif,0.6200290659
/Users/aritrachowdhury/Documents/research/GE_project/images/260/AFRemoved/pck26_AFRemoved_261.tif,0.9602066669
/Users/aritrachowdhury/Documents/research/GE_project/images/260/AFRemoved/E_cad_AFRemoved_262.tif,0.0177320624
/Users/aritrachowdhury/Documents/research/GE_project/images/260/AFRemoved/CK15_AFRemoved_262.tif,0.1601826645
/Users/aritrachowdhury/Documents/research/GE_project/images/260/AFRemoved/pck26_AFRemoved_262.tif,0.6507218816
/Users/aritrachowdhury/Documents/research/GE_project/images/260/AFRemoved/E_cad_AFRemoved_263.tif,0.7458285201
/Users/aritrachowdhury/Documents/research/GE_project/images/260/AFRemoved/CK15_AFRemoved_263.tif,0.4650888577
/Users/aritrachowdhury/Documents/research/GE_project/images/260/AFRemoved/pck26_AFRemoved_263.tif,0.9043008575
/Users/aritrachowdhury/Documents/research/GE_project/images/260/AFRemoved/E_cad_AFRemoved_264.tif,0.7520053928
/Users/aritrachowdhury/Documents/research/GE_project/images/260/AFRemoved/CK15_AFRemoved_264.tif,0.5454240783
/Users/aritrachowdhury/Documents/research/GE_project/images/260/AFRemoved/pck26_AFRemoved_264.tif,0.8938928566
/Users/aritrachowdhury/Documents/research/GE_project/images/260/AFRemoved/E_cad_AFRemoved_265.tif,0.7245773745
/Users/aritrachowdhury/Documents/research/GE_project/images/260/AFRemoved/CK15_AFRemoved_265.tif,0.5025747985
/Users/aritrachowdhury/Documents/research/GE_project/images/260/AFRemoved/pck26_AFRemoved_265.tif,0.7922165186
/Users/aritrachowdhury/Documents/research/GE_project/images/260/AFRemoved/E_cad_AFRemoved_266.tif,0.9997097223
/Users/aritrachowdhury/Documents/research/GE_project/images/260/AFRemoved/CK15_AFRemoved_266.tif,0.0613456512
/Users/aritrachowdhury/Documents/research/GE_project/images/260/AFRemoved/pck26_AFRemoved_266.tif,0.0783360285
/Users/aritrachowdhury/Documents/research/GE_project/images/260/AFRemoved/E_cad_AFRemoved_267.tif,0.6862907368
/Users/aritrachowdhury/Documents/research/GE_project/images/260/AFRemoved/CK15_AFRemoved_267.tif,0.3451602768
/Users/aritrachowdhury/Documents/research/GE_project/images/260/AFRemoved/pck26_AFRemoved_267.tif,0.6604257477
/Users/aritrachowdhury/Documents/research/GE_project/images/260/AFRemoved/E_cad_AFRemoved_270.tif,0.6679984813
/Users/aritrachowdhury/Documents/research/GE_project/images/260/AFRemoved/CK15_AFRemoved_270.tif,0.3242082675
/Users/aritrachowdhury/Documents/research/GE_project/images/260/AFRemoved/pck26_AFRemoved_270.tif,0.946107113
/Users/aritrachowdhury/Documents/research/GE_project/images/260/AFRemoved/E_cad_AFRemoved_271.tif,0.6645722384
/Users/aritrachowdhury/Documents/research/GE_project/images/260/AFRemoved/CK15_AFRemoved_271.tif,0.0261584139
/Users/aritrachowdhury/Documents/research/GE_project/images/260/AFRemoved/pck26_AFRemoved_271.tif,0.8237926613
/Users/aritrachowdhury/Documents/research/GE_project/images/260/AFRemoved/E_cad_AFRemoved_272.tif,0.7581061541
/Users/aritrachowdhury/Documents/research/GE_project/images/260/AFRemoved/CK15_AFRemoved_272.tif,0.7112461265
/Users/aritrachowdhury/Documents/research/GE_project/images/260/AFRemoved/pck26_AFRemoved_272.tif,0.9027725207
/Users/aritrachowdhury/Documents/research/GE_project/images/260/AFRemoved/E_cad_AFRemoved_273.tif,0.9699988602
/Users/aritrachowdhury/Documents/research/GE_project/images/260/AFRemoved/CK15_AFRemoved_273.tif,0.4562731182
/Users/aritrachowdhury/Documents/research/GE_project/images/260/AFRemoved/pck26_AFRemoved_273.tif,0.9669047807
/Users/aritrachowdhury/Documents/research/GE_project/images/260/AFRemoved/E_cad_AFRemoved_274.tif,0.9354334835
/Users/aritrachowdhury/Documents/research/GE_project/images/260/AFRemoved/CK15_AFRemoved_274.tif,0.2596655723
/Users/aritrachowdhury/Documents/research/GE_project/images/260/AFRemoved/pck26_AFRemoved_274.tif,0.9146269241
/Users/aritrachowdhury/Documents/research/GE_project/images/260/AFRemoved/E_cad_AFRemoved_275.tif,0.5782291383
/Users/aritrachowdhury/Documents/research/GE_project/images/260/AFRemoved/CK15_AFRemoved_275.tif,0.0645191421
/Users/aritrachowdhury/Documents/research/GE_project/images/260/AFRemoved/pck26_AFRemoved_275.tif,0.9676373703
/Users/aritrachowdhury/Documents/research/GE_project/images/264/AFRemoved/E_cad_AFRemoved_000.tif,0.9765977697
